0,0.14913678455562,0.11294102509333949,0.12763786036436056,0.12990522333777335
240,0.08796095792548862,0.14913678455562,0.11294102509333949,0.11667958919148269
360,0.08566478924869199,0.08796095792548862,0.14913678455562,0.10758751057660021
120,0.1287311148788683,0.08566478924869199,0.08796095792548862,0.10078562068434964
240,0.14416258942550328,0.13984808370154053,0.11370835356529654,0.1325730088974468
120,0.1451575035253605,0.14416258942550328,0.13984808370154053,0.14305605888413478
360,0.10559896513615437,0.1451575035253605,0.14416258942550328,0.13163968602900603
0,0.15668897315148614,0.10559896513615437,0.1451575035253605,0.13581514727100033
0,0.06947217159440047,0.11370835356529654,0.1770075789870384,0.12006270138224513
360,0.06010286930456589,0.13984808370154053,0.10559896513615437,0.10184997271408693
240,0.0696193040165716,0.1770075789870384,0.14416258942550328,0.1302631574763711
120,0.06837252736717606,0.07555151196616249,0.1451575035253605,0.096360514286233
1,0.06320084864864839,0.0918090051148579,0.05304975557557753,0.06935320311302794
121,0.06918401557806776,0.11383457790637007,0.11396985699919115,0.09899615016120966
361,0.06883843621575839,0.10578389334034215,0.06669231855668394,0.08043821603759482
241,0.06883843621575839,0.1189792361310245,0.15774106102012642,0.11518624445563642
2,0.05752626294439064,0.14150702411079344,0.12300822642559937,0.10734717116026116
362,0.06745324022787307,0.1625932911220213,0.16336909620797282,0.13113854251928905
242,0.06829324023081947,0.09608742418830195,0.15167595024564656,0.10535220488825599
122,0.06866717684163502,0.1625932911220213,0.1546454424907037,0.1286353034847867
3,0.06712177120802412,0.09774254825827133,0.07401272423969843,0.0796256812353313
363,0.06925828723634757,0.10045726032453571,0.11484690981401388,0.09485415245829905
243,0.06642627616702157,0.09188374261603828,0.15545625481633316,0.10458875786646434
123,0.06857981682755313,0.15710773229597183,0.13554533142074324,0.12041096018142272
4,0.06031921058014892,0.1348727932027285,0.08605137869807254,0.09374779416031664
244,0.06043961664532357,0.11395761580331325,0.11864354638857885,0.09768025961240523
364,0.07116392423858997,0.11796272968567899,0.10333640698281343,0.09748768696902747
124,0.07028719235911142,0.10255233751953206,0.1439727994793871,0.1056041097860102
365,0.05682458238542105,0.08651897638013585,0.14771952904142238,0.0970210292689931
245,0.06658304916913949,0.08651897638013585,0.07821448972392564,0.07710550509106699
5,0.059203399956783996,0.16966063516200977,0.14960014390299756,0.1261547263405971
125,0.06224641246327727,0.12302843934351415,0.15023729107624226,0.11183738096101122
366,0.06945112712631792,0.07588067665802399,0.1462489850810984,0.09719359628848011
246,0.05848316085881119,0.11582514112506485,0.15574257218693457,0.11001695805693686
126,0.06342345066371179,0.13377990001660003,0.09536749850642309,0.09752361639557831
6,0.06342345066371179,0.09562109565218845,0.15962637514910122,0.10622364048833381
367,0.0558876938418637,0.1583351255852006,0.15454091420662816,0.12292124454456416
247,0.0743029979365539,0.0986080455760867,0.09739403414456659,0.0901016925524024
127,0.06840498442820067,0.09544942289389224,0.1536187878763647,0.10582439839948588
7,0.07274700307415774,0.08410781397979647,0.16083641968222487,0.10589707891205968
368,0.06527783868217998,0.1072552005689081,0.12238328172644282,0.09830544032584364
248,0.07186657258950747,0.0883861896947484,0.1399092410319576,0.10005400110540448
128,0.07029685390183918,0.09570890446663491,0.08879636858118208,0.08493404231655205
8,0.0606311219669351,0.08562374285134833,0.06074262371026888,0.06899916284285078
369,0.054836413707042606,0.09783395758622494,0.07755914329940682,0.07674317153089145
249,0.06674058035059716,0.08394476549376596,0.08627386222381607,0.07898640268939305
129,0.06652335038487374,0.09082089691149976,0.09917747232439504,0.0855072398735895
9,0.06232063836715237,0.13754937274744558,0.08913229966515644,0.09633410359325147
370,0.073138490422772,0.1472420847310849,0.12719482706660393,0.11585846740682026
250,0.05548873156684359,0.11005011871709117,0.1574079242579431,0.1076489248472926
130,0.061370499331327925,0.14066701927955655,0.13726774048171517,0.11310175303086656
10,0.0674136226254112,0.11752681092525774,0.1504855348646616,0.11180865613844353
251,0.06273700141576098,0.08598581925538554,0.07429623445547097,0.07433968504220582
371,0.058515155619001495,0.15100127882841244,0.09986418574910016,0.10312687339883804
131,0.06349928780465623,0.09603577674634896,0.08874549757251327,0.08276018737450615
11,0.05593698223674437,0.14393679108284504,0.09164432112281415,0.09717269814746786
252,0.06673169832778772,0.12371083012219429,0.16065937503643393,0.1170339678288053
372,0.06816737175807118,0.08229894559696019,0.1480100125749471,0.09949210997665947
132,0.059103589060734,0.1254949593278096,0.1528774538603537,0.11249200074963243
12,0.06763754153881305,0.16413057489023325,0.15988361825706995,0.13055057822870542
253,0.06403635074899025,0.08585697607655371,0.08656433718746648,0.07881922133767015
373,0.0659935285379366,0.08585697607655371,0.06405731728848688,0.07196927396765905
133,0.07256289282658404,0.13152044915005215,0.08483635847463966,0.09630656681709195
13,0.07125847134804124,0.10383738644184069,0.07599782008942256,0.08369789262643483
254,0.06457288253912859,0.13357424744764032,0.09076273019237938,0.09630328672638278
374,0.06218188285531921,0.10838167817839968,0.14750919935851178,0.10602425346407689
134,0.06711835622305833,0.10632637702859483,0.1616565833202171,0.11170043885729009
14,0.0653486046609422,0.1031506044382837,0.07578592213721413,0.08142837707881334
375,0.06912937348923671,0.12402765598905972,0.0868530902746484,0.09333670658431494
255,0.05797457701445247,0.11395042179323103,0.14716367873984607,0.10636289251584319
135,0.066067047554595,0.10593613749279163,0.1456289311696337,0.10587737207234012
15,0.06912959977866454,0.12540601346147284,0.15810878122701438,0.11754813148905059
256,0.06517567623378843,0.09985331588241746,0.0930781978747424,0.08603572999698277
376,0.06520907952614964,0.14336818154548897,0.10242210723948313,0.10366645610370724
136,0.06328120608161823,0.13304925865542755,0.08570581400762974,0.09401209291489183
16,0.06804288415021022,0.10242210723948313,0.14739797063095605,0.1059543206735498
257,0.06523617126910201,0.12535375992741177,0.15922960304805042,0.11660651141485474
377,0.06566245039955122,0.1037461782625351,0.09480688020663362,0.08807183628957332
137,0.05694737303864323,0.14469029369554245,0.148764239934053,0.11680063555607956
17,0.0713785700965153,0.17854271482178255,0.15326510198859686,0.13439546230229824
